waveform	Ch0	
t0	2018/05/01  15:17:27.896645	
delta t	2.000000E-6	

time[0]	Ch0
2018/05/01  15:17:27.897275	-1.590865E-1
2018/05/01  15:17:27.897277	-1.590221E-1
2018/05/01  15:17:27.897279	-1.591509E-1
2018/05/01  15:17:27.897281	-1.592475E-1
2018/05/01  15:17:27.897283	-1.590865E-1
2018/05/01  15:17:27.897285	-1.589899E-1
2018/05/01  15:17:27.897287	-1.590865E-1
2018/05/01  15:17:27.897289	-1.591831E-1
2018/05/01  15:17:27.897291	-1.590543E-1
2018/05/01  15:17:27.897293	-1.589899E-1
2018/05/01  15:17:27.897295	-1.590865E-1
2018/05/01  15:17:27.897297	-1.592475E-1
2018/05/01  15:17:27.897299	-1.590543E-1
2018/05/01  15:17:27.897301	-1.589255E-1
2018/05/01  15:17:27.897303	-1.591831E-1
2018/05/01  15:17:27.897305	-1.592153E-1
2018/05/01  15:17:27.897307	-1.590221E-1
2018/05/01  15:17:27.897309	-1.590543E-1
2018/05/01  15:17:27.897311	-1.591509E-1
2018/05/01  15:17:27.897313	-1.592153E-1
2018/05/01  15:17:27.897315	-1.591187E-1
2018/05/01  15:17:27.897317	-1.590221E-1
2018/05/01  15:17:27.897319	-1.592153E-1
2018/05/01  15:17:27.897321	-1.591831E-1
2018/05/01  15:17:27.897323	-1.591509E-1
2018/05/01  15:17:27.897325	-1.589577E-1
2018/05/01  15:17:27.897327	-1.590865E-1
2018/05/01  15:17:27.897329	-1.591187E-1
2018/05/01  15:17:27.897331	-1.592153E-1
2018/05/01  15:17:27.897333	-1.589899E-1
2018/05/01  15:17:27.897335	-1.590543E-1
2018/05/01  15:17:27.897337	-1.591509E-1
2018/05/01  15:17:27.897339	-1.590543E-1
2018/05/01  15:17:27.897341	-1.590221E-1
2018/05/01  15:17:27.897343	-1.590543E-1
2018/05/01  15:17:27.897345	-1.591187E-1
2018/05/01  15:17:27.897347	-1.590221E-1
2018/05/01  15:17:27.897349	-1.590221E-1
2018/05/01  15:17:27.897351	-1.591187E-1
2018/05/01  15:17:27.897353	-1.592153E-1
2018/05/01  15:17:27.897355	-1.590865E-1
2018/05/01  15:17:27.897357	-1.589577E-1
2018/05/01  15:17:27.897359	-1.591187E-1
2018/05/01  15:17:27.897361	-1.592475E-1
2018/05/01  15:17:27.897363	-1.591187E-1
2018/05/01  15:17:27.897365	-1.589577E-1
2018/05/01  15:17:27.897367	-1.591187E-1
2018/05/01  15:17:27.897369	-1.592153E-1
2018/05/01  15:17:27.897371	-1.591509E-1
2018/05/01  15:17:27.897373	-1.590865E-1
2018/05/01  15:17:27.897375	-1.591509E-1
2018/05/01  15:17:27.897377	-1.591831E-1
2018/05/01  15:17:27.897379	-1.591187E-1
2018/05/01  15:17:27.897381	-1.591187E-1
2018/05/01  15:17:27.897383	-1.591187E-1
2018/05/01  15:17:27.897385	-1.592153E-1
2018/05/01  15:17:27.897387	-1.591187E-1
2018/05/01  15:17:27.897389	-1.591509E-1
2018/05/01  15:17:27.897391	-1.591187E-1
2018/05/01  15:17:27.897393	-1.592153E-1
2018/05/01  15:17:27.897395	-1.591509E-1
2018/05/01  15:17:27.897397	-1.590543E-1
2018/05/01  15:17:27.897399	-1.592153E-1
2018/05/01  15:17:27.897401	-1.592475E-1
2018/05/01  15:17:27.897403	-1.591187E-1
2018/05/01  15:17:27.897405	-1.590865E-1
2018/05/01  15:17:27.897407	-1.592153E-1
2018/05/01  15:17:27.897409	-1.592475E-1
2018/05/01  15:17:27.897411	-1.590865E-1
2018/05/01  15:17:27.897413	-1.590543E-1
2018/05/01  15:17:27.897415	-1.591187E-1
2018/05/01  15:17:27.897417	-1.592797E-1
2018/05/01  15:17:27.897419	-1.591509E-1
2018/05/01  15:17:27.897421	-1.589577E-1
2018/05/01  15:17:27.897423	-1.591187E-1
2018/05/01  15:17:27.897425	-1.592797E-1
2018/05/01  15:17:27.897427	-1.590543E-1
2018/05/01  15:17:27.897429	-1.588933E-1
2018/05/01  15:17:27.897431	-1.590865E-1
2018/05/01  15:17:27.897433	-1.592153E-1
2018/05/01  15:17:27.897435	-1.591509E-1
2018/05/01  15:17:27.897437	-1.590221E-1
2018/05/01  15:17:27.897439	-1.591509E-1
2018/05/01  15:17:27.897441	-1.592475E-1
2018/05/01  15:17:27.897443	-1.590865E-1
2018/05/01  15:17:27.897445	-1.590221E-1
2018/05/01  15:17:27.897447	-1.590865E-1
2018/05/01  15:17:27.897449	-1.592475E-1
2018/05/01  15:17:27.897451	-1.591831E-1
2018/05/01  15:17:27.897453	-1.590221E-1
2018/05/01  15:17:27.897455	-1.591187E-1
2018/05/01  15:17:27.897457	-1.592797E-1
2018/05/01  15:17:27.897459	-1.591509E-1
2018/05/01  15:17:27.897461	-1.589577E-1
2018/05/01  15:17:27.897463	-1.590543E-1
2018/05/01  15:17:27.897465	-1.592797E-1
2018/05/01  15:17:27.897467	-1.592475E-1
2018/05/01  15:17:27.897469	-1.589899E-1
2018/05/01  15:17:27.897471	-1.590543E-1
2018/05/01  15:17:27.897473	-1.593119E-1
2018/05/01  15:17:27.897475	-1.591509E-1
2018/05/01  15:17:27.897477	-1.590543E-1
2018/05/01  15:17:27.897479	-1.590865E-1
2018/05/01  15:17:27.897481	-1.592153E-1
2018/05/01  15:17:27.897483	-1.591509E-1
2018/05/01  15:17:27.897485	-1.590221E-1
2018/05/01  15:17:27.897487	-1.590543E-1
2018/05/01  15:17:27.897489	-1.591831E-1
2018/05/01  15:17:27.897491	-1.591187E-1
2018/05/01  15:17:27.897493	-1.590543E-1
2018/05/01  15:17:27.897495	-1.591831E-1
2018/05/01  15:17:27.897497	-1.591187E-1
2018/05/01  15:17:27.897499	-1.591509E-1
2018/05/01  15:17:27.897501	-1.589577E-1
2018/05/01  15:17:27.897503	-1.591831E-1
2018/05/01  15:17:27.897505	-1.591831E-1
2018/05/01  15:17:27.897507	-1.590543E-1
2018/05/01  15:17:27.897509	-1.590221E-1
2018/05/01  15:17:27.897511	-1.591187E-1
2018/05/01  15:17:27.897513	-1.592475E-1
2018/05/01  15:17:27.897515	-1.591187E-1
2018/05/01  15:17:27.897517	-1.589899E-1
2018/05/01  15:17:27.897519	-1.591509E-1
2018/05/01  15:17:27.897521	-1.592797E-1
2018/05/01  15:17:27.897523	-1.592153E-1
2018/05/01  15:17:27.897525	-1.589255E-1
2018/05/01  15:17:27.897527	-1.591831E-1
2018/05/01  15:17:27.897529	-1.591831E-1
2018/05/01  15:17:27.897531	-1.592475E-1
2018/05/01  15:17:27.897533	-1.590221E-1
2018/05/01  15:17:27.897535	-1.591187E-1
2018/05/01  15:17:27.897537	-1.592475E-1
2018/05/01  15:17:27.897539	-1.591509E-1
2018/05/01  15:17:27.897541	-1.590221E-1
2018/05/01  15:17:27.897543	-1.590543E-1
2018/05/01  15:17:27.897545	-1.592797E-1
2018/05/01  15:17:27.897547	-1.590543E-1
2018/05/01  15:17:27.897549	-1.589899E-1
2018/05/01  15:17:27.897551	-1.591187E-1
2018/05/01  15:17:27.897553	-1.591831E-1
2018/05/01  15:17:27.897555	-1.591509E-1
2018/05/01  15:17:27.897557	-1.590543E-1
2018/05/01  15:17:27.897559	-1.591509E-1
2018/05/01  15:17:27.897561	-1.592797E-1
2018/05/01  15:17:27.897563	-1.590221E-1
2018/05/01  15:17:27.897565	-1.589899E-1
2018/05/01  15:17:27.897567	-1.591187E-1
2018/05/01  15:17:27.897569	-1.591509E-1
2018/05/01  15:17:27.897571	-1.590865E-1
2018/05/01  15:17:27.897573	-1.589899E-1
2018/05/01  15:17:27.897575	-1.591831E-1
2018/05/01  15:17:27.897577	-1.592153E-1
2018/05/01  15:17:27.897579	-1.590865E-1
2018/05/01  15:17:27.897581	-1.589899E-1
2018/05/01  15:17:27.897583	-1.590543E-1
2018/05/01  15:17:27.897585	-1.592153E-1
2018/05/01  15:17:27.897587	-1.590543E-1
2018/05/01  15:17:27.897589	-1.589899E-1
2018/05/01  15:17:27.897591	-1.590221E-1
2018/05/01  15:17:27.897593	-1.592153E-1
2018/05/01  15:17:27.897595	-1.591187E-1
2018/05/01  15:17:27.897597	-1.590543E-1
2018/05/01  15:17:27.897599	-1.590543E-1
2018/05/01  15:17:27.897601	-1.592797E-1
2018/05/01  15:17:27.897603	-1.590543E-1
2018/05/01  15:17:27.897605	-1.589577E-1
2018/05/01  15:17:27.897607	-1.591187E-1
2018/05/01  15:17:27.897609	-1.592153E-1
2018/05/01  15:17:27.897611	-1.591187E-1
2018/05/01  15:17:27.897613	-1.589899E-1
2018/05/01  15:17:27.897615	-1.592153E-1
2018/05/01  15:17:27.897617	-1.591509E-1
2018/05/01  15:17:27.897619	-1.590865E-1
2018/05/01  15:17:27.897621	-1.590221E-1
2018/05/01  15:17:27.897623	-1.590865E-1
2018/05/01  15:17:27.897625	-1.591831E-1
2018/05/01  15:17:27.897627	-1.591187E-1
2018/05/01  15:17:27.897629	-1.590221E-1
2018/05/01  15:17:27.897631	-1.590543E-1
2018/05/01  15:17:27.897633	-1.591831E-1
2018/05/01  15:17:27.897635	-1.590865E-1
2018/05/01  15:17:27.897637	-1.589899E-1
2018/05/01  15:17:27.897639	-1.589577E-1
2018/05/01  15:17:27.897641	-1.591831E-1
2018/05/01  15:17:27.897643	-1.591187E-1
2018/05/01  15:17:27.897645	-1.589577E-1
2018/05/01  15:17:27.897647	-1.589577E-1
2018/05/01  15:17:27.897649	-1.592797E-1
2018/05/01  15:17:27.897651	-1.591509E-1
2018/05/01  15:17:27.897653	-1.590221E-1
2018/05/01  15:17:27.897655	-1.591187E-1
2018/05/01  15:17:27.897657	-1.591831E-1
2018/05/01  15:17:27.897659	-1.590865E-1
2018/05/01  15:17:27.897661	-1.590543E-1
2018/05/01  15:17:27.897663	-1.591509E-1
2018/05/01  15:17:27.897665	-1.591187E-1
2018/05/01  15:17:27.897667	-1.590865E-1
2018/05/01  15:17:27.897669	-1.589577E-1
2018/05/01  15:17:27.897671	-1.591187E-1
2018/05/01  15:17:27.897673	-1.593119E-1
2018/05/01  15:17:27.897675	-1.591187E-1
2018/05/01  15:17:27.897677	-1.590865E-1
2018/05/01  15:17:27.897679	-1.591831E-1
2018/05/01  15:17:27.897681	-1.591509E-1
2018/05/01  15:17:27.897683	-1.591187E-1
2018/05/01  15:17:27.897685	-1.589899E-1
2018/05/01  15:17:27.897687	-1.591187E-1
2018/05/01  15:17:27.897689	-1.591831E-1
2018/05/01  15:17:27.897691	-1.591187E-1
2018/05/01  15:17:27.897693	-1.590221E-1
2018/05/01  15:17:27.897695	-1.592153E-1
2018/05/01  15:17:27.897697	-1.592153E-1
2018/05/01  15:17:27.897699	-1.590221E-1
2018/05/01  15:17:27.897701	-1.589577E-1
2018/05/01  15:17:27.897703	-1.591831E-1
2018/05/01  15:17:27.897705	-1.592153E-1
2018/05/01  15:17:27.897707	-1.590221E-1
2018/05/01  15:17:27.897709	-1.589899E-1
2018/05/01  15:17:27.897711	-1.590865E-1
2018/05/01  15:17:27.897713	-1.592153E-1
2018/05/01  15:17:27.897715	-1.591509E-1
2018/05/01  15:17:27.897717	-1.588933E-1
2018/05/01  15:17:27.897719	-1.591187E-1
2018/05/01  15:17:27.897721	-1.592153E-1
2018/05/01  15:17:27.897723	-1.592475E-1
2018/05/01  15:17:27.897725	-1.589899E-1
2018/05/01  15:17:27.897727	-1.591187E-1
2018/05/01  15:17:27.897729	-1.591509E-1
2018/05/01  15:17:27.897731	-1.591187E-1
2018/05/01  15:17:27.897733	-1.589899E-1
2018/05/01  15:17:27.897735	-1.591509E-1
2018/05/01  15:17:27.897737	-1.592153E-1
2018/05/01  15:17:27.897739	-1.591187E-1
2018/05/01  15:17:27.897741	-1.590221E-1
2018/05/01  15:17:27.897743	-1.591509E-1
2018/05/01  15:17:27.897745	-1.592153E-1
2018/05/01  15:17:27.897747	-1.591831E-1
2018/05/01  15:17:27.897749	-1.590221E-1
2018/05/01  15:17:27.897751	-1.591187E-1
2018/05/01  15:17:27.897753	-1.591509E-1
2018/05/01  15:17:27.897755	-1.590543E-1
2018/05/01  15:17:27.897757	-1.590865E-1
2018/05/01  15:17:27.897759	-1.590865E-1
2018/05/01  15:17:27.897761	-1.592153E-1
2018/05/01  15:17:27.897763	-1.591831E-1
2018/05/01  15:17:27.897765	-1.590543E-1
2018/05/01  15:17:27.897767	-1.591831E-1
2018/05/01  15:17:27.897769	-1.592153E-1
2018/05/01  15:17:27.897771	-1.591509E-1
2018/05/01  15:17:27.897773	-1.590221E-1
2018/05/01  15:17:27.897775	-1.590865E-1
2018/05/01  15:17:27.897777	-1.592153E-1
2018/05/01  15:17:27.897779	-1.590865E-1
2018/05/01  15:17:27.897781	-1.589899E-1
2018/05/01  15:17:27.897783	-1.591187E-1
2018/05/01  15:17:27.897785	-1.591831E-1
2018/05/01  15:17:27.897787	-1.590543E-1
2018/05/01  15:17:27.897789	-1.590543E-1
2018/05/01  15:17:27.897791	-1.591187E-1
2018/05/01  15:17:27.897793	-1.591187E-1
2018/05/01  15:17:27.897795	-1.590543E-1
2018/05/01  15:17:27.897797	-1.589899E-1
2018/05/01  15:17:27.897799	-1.590221E-1
2018/05/01  15:17:27.897801	-1.591831E-1
2018/05/01  15:17:27.897803	-1.591187E-1
2018/05/01  15:17:27.897805	-1.590543E-1
2018/05/01  15:17:27.897807	-1.590865E-1
2018/05/01  15:17:27.897809	-1.592475E-1
2018/05/01  15:17:27.897811	-1.592475E-1
2018/05/01  15:17:27.897813	-1.590221E-1
2018/05/01  15:17:27.897815	-1.591187E-1
2018/05/01  15:17:27.897817	-1.592153E-1
2018/05/01  15:17:27.897819	-1.591509E-1
2018/05/01  15:17:27.897821	-1.590221E-1
2018/05/01  15:17:27.897823	-1.591187E-1
2018/05/01  15:17:27.897825	-1.592797E-1
2018/05/01  15:17:27.897827	-1.590865E-1
2018/05/01  15:17:27.897829	-1.589255E-1
2018/05/01  15:17:27.897831	-1.590543E-1
2018/05/01  15:17:27.897833	-1.592475E-1
2018/05/01  15:17:27.897835	-1.590543E-1
2018/05/01  15:17:27.897837	-1.589577E-1
2018/05/01  15:17:27.897839	-1.590543E-1
2018/05/01  15:17:27.897841	-1.592475E-1
2018/05/01  15:17:27.897843	-1.590865E-1
2018/05/01  15:17:27.897845	-1.590221E-1
2018/05/01  15:17:27.897847	-1.591187E-1
2018/05/01  15:17:27.897849	-1.592153E-1
2018/05/01  15:17:27.897851	-1.591187E-1
2018/05/01  15:17:27.897853	-1.589899E-1
2018/05/01  15:17:27.897855	-1.591509E-1
2018/05/01  15:17:27.897857	-1.591831E-1
2018/05/01  15:17:27.897859	-1.590543E-1
2018/05/01  15:17:27.897861	-1.588933E-1
2018/05/01  15:17:27.897863	-1.591187E-1
2018/05/01  15:17:27.897865	-1.592153E-1
2018/05/01  15:17:27.897867	-1.590865E-1
2018/05/01  15:17:27.897869	-1.589577E-1
2018/05/01  15:17:27.897871	-1.590543E-1
2018/05/01  15:17:27.897873	-1.592153E-1
2018/05/01  15:17:27.897875	-1.591187E-1
2018/05/01  15:17:27.897877	-1.589577E-1
2018/05/01  15:17:27.897879	-1.591509E-1
2018/05/01  15:17:27.897881	-1.592797E-1
2018/05/01  15:17:27.897883	-1.590865E-1
2018/05/01  15:17:27.897885	-1.589899E-1
2018/05/01  15:17:27.897887	-1.590865E-1
2018/05/01  15:17:27.897889	-1.591509E-1
2018/05/01  15:17:27.897891	-1.591187E-1
2018/05/01  15:17:27.897893	-1.589577E-1
2018/05/01  15:17:27.897895	-1.591509E-1
2018/05/01  15:17:27.897897	-1.591831E-1
2018/05/01  15:17:27.897899	-1.590543E-1
2018/05/01  15:17:27.897901	-1.590221E-1
2018/05/01  15:17:27.897903	-1.591509E-1
2018/05/01  15:17:27.897905	-1.591509E-1
2018/05/01  15:17:27.897907	-1.590543E-1
2018/05/01  15:17:27.897909	-1.589899E-1
2018/05/01  15:17:27.897911	-1.592153E-1
2018/05/01  15:17:27.897913	-1.591509E-1
2018/05/01  15:17:27.897915	-1.591187E-1
2018/05/01  15:17:27.897917	-1.589577E-1
2018/05/01  15:17:27.897919	-1.590221E-1
2018/05/01  15:17:27.897921	-1.591509E-1
2018/05/01  15:17:27.897923	-1.591509E-1
2018/05/01  15:17:27.897925	-1.590221E-1
2018/05/01  15:17:27.897927	-1.589899E-1
2018/05/01  15:17:27.897929	-1.591509E-1
2018/05/01  15:17:27.897931	-1.591187E-1
2018/05/01  15:17:27.897933	-1.590221E-1
2018/05/01  15:17:27.897935	-1.590865E-1
2018/05/01  15:17:27.897937	-1.592475E-1
2018/05/01  15:17:27.897939	-1.591187E-1
2018/05/01  15:17:27.897941	-1.590221E-1
2018/05/01  15:17:27.897943	-1.589899E-1
2018/05/01  15:17:27.897945	-1.592153E-1
2018/05/01  15:17:27.897947	-1.590543E-1
2018/05/01  15:17:27.897949	-1.589577E-1
2018/05/01  15:17:27.897951	-1.591187E-1
2018/05/01  15:17:27.897953	-1.591187E-1
2018/05/01  15:17:27.897955	-1.590543E-1
2018/05/01  15:17:27.897957	-1.590221E-1
2018/05/01  15:17:27.897959	-1.591187E-1
2018/05/01  15:17:27.897961	-1.591187E-1
2018/05/01  15:17:27.897963	-1.590543E-1
2018/05/01  15:17:27.897965	-1.588933E-1
2018/05/01  15:17:27.897967	-1.591187E-1
2018/05/01  15:17:27.897969	-1.591187E-1
2018/05/01  15:17:27.897971	-1.591187E-1
2018/05/01  15:17:27.897973	-1.590221E-1
2018/05/01  15:17:27.897975	-1.590865E-1
2018/05/01  15:17:27.897977	-1.591831E-1
2018/05/01  15:17:27.897979	-1.591187E-1
2018/05/01  15:17:27.897981	-1.591509E-1
2018/05/01  15:17:27.897983	-1.590543E-1
2018/05/01  15:17:27.897985	-1.591831E-1
2018/05/01  15:17:27.897987	-1.591187E-1
2018/05/01  15:17:27.897989	-1.590543E-1
2018/05/01  15:17:27.897991	-1.591187E-1
2018/05/01  15:17:27.897993	-1.592153E-1
2018/05/01  15:17:27.897995	-1.590865E-1
2018/05/01  15:17:27.897997	-1.589577E-1
2018/05/01  15:17:27.897999	-1.591831E-1
2018/05/01  15:17:27.898001	-1.592475E-1
2018/05/01  15:17:27.898003	-1.590865E-1
2018/05/01  15:17:27.898005	-1.589255E-1
2018/05/01  15:17:27.898007	-1.590865E-1
2018/05/01  15:17:27.898009	-1.592153E-1
2018/05/01  15:17:27.898011	-1.591509E-1
2018/05/01  15:17:27.898013	-1.589899E-1
2018/05/01  15:17:27.898015	-1.591187E-1
2018/05/01  15:17:27.898017	-1.592153E-1
2018/05/01  15:17:27.898019	-1.591831E-1
2018/05/01  15:17:27.898021	-1.590221E-1
2018/05/01  15:17:27.898023	-1.591509E-1
2018/05/01  15:17:27.898025	-1.592153E-1
2018/05/01  15:17:27.898027	-1.590865E-1
2018/05/01  15:17:27.898029	-1.590221E-1
2018/05/01  15:17:27.898031	-1.591187E-1
2018/05/01  15:17:27.898033	-1.591831E-1
2018/05/01  15:17:27.898035	-1.591187E-1
2018/05/01  15:17:27.898037	-1.589577E-1
2018/05/01  15:17:27.898039	-1.590865E-1
2018/05/01  15:17:27.898041	-1.592475E-1
2018/05/01  15:17:27.898043	-1.592153E-1
2018/05/01  15:17:27.898045	-1.590221E-1
2018/05/01  15:17:27.898047	-1.591187E-1
2018/05/01  15:17:27.898049	-1.592153E-1
2018/05/01  15:17:27.898051	-1.592153E-1
2018/05/01  15:17:27.898053	-1.590221E-1
2018/05/01  15:17:27.898055	-1.590865E-1
2018/05/01  15:17:27.898057	-1.592797E-1
2018/05/01  15:17:27.898059	-1.592153E-1
2018/05/01  15:17:27.898061	-1.590221E-1
2018/05/01  15:17:27.898063	-1.591831E-1
2018/05/01  15:17:27.898065	-1.592475E-1
2018/05/01  15:17:27.898067	-1.591187E-1
2018/05/01  15:17:27.898069	-1.590865E-1
2018/05/01  15:17:27.898071	-1.591187E-1
2018/05/01  15:17:27.898073	-1.592153E-1
2018/05/01  15:17:27.898075	-1.590865E-1
2018/05/01  15:17:27.898077	-1.590865E-1
2018/05/01  15:17:27.898079	-1.591831E-1
2018/05/01  15:17:27.898081	-1.591831E-1
2018/05/01  15:17:27.898083	-1.591187E-1
2018/05/01  15:17:27.898085	-1.591187E-1
2018/05/01  15:17:27.898087	-1.591509E-1
2018/05/01  15:17:27.898089	-1.593119E-1
2018/05/01  15:17:27.898091	-1.590865E-1
2018/05/01  15:17:27.898093	-1.590543E-1
2018/05/01  15:17:27.898095	-1.591509E-1
2018/05/01  15:17:27.898097	-1.592797E-1
2018/05/01  15:17:27.898099	-1.592475E-1
2018/05/01  15:17:27.898101	-1.590865E-1
2018/05/01  15:17:27.898103	-1.591509E-1
2018/05/01  15:17:27.898105	-1.593119E-1
2018/05/01  15:17:27.898107	-1.591509E-1
2018/05/01  15:17:27.898109	-1.591187E-1
2018/05/01  15:17:27.898111	-1.591509E-1
2018/05/01  15:17:27.898113	-1.593441E-1
2018/05/01  15:17:27.898115	-1.592153E-1
2018/05/01  15:17:27.898117	-1.590543E-1
2018/05/01  15:17:27.898119	-1.591831E-1
2018/05/01  15:17:27.898121	-1.592797E-1
2018/05/01  15:17:27.898123	-1.591509E-1
2018/05/01  15:17:27.898125	-1.590543E-1
2018/05/01  15:17:27.898127	-1.591831E-1
2018/05/01  15:17:27.898129	-1.593763E-1
2018/05/01  15:17:27.898131	-1.592475E-1
2018/05/01  15:17:27.898133	-1.590543E-1
2018/05/01  15:17:27.898135	-1.592475E-1
2018/05/01  15:17:27.898137	-1.593763E-1
2018/05/01  15:17:27.898139	-1.591187E-1
2018/05/01  15:17:27.898141	-1.591187E-1
2018/05/01  15:17:27.898143	-1.591509E-1
2018/05/01  15:17:27.898145	-1.593119E-1
2018/05/01  15:17:27.898147	-1.592153E-1
2018/05/01  15:17:27.898149	-1.590865E-1
2018/05/01  15:17:27.898151	-1.592153E-1
2018/05/01  15:17:27.898153	-1.592797E-1
2018/05/01  15:17:27.898155	-1.591187E-1
2018/05/01  15:17:27.898157	-1.590865E-1
2018/05/01  15:17:27.898159	-1.592153E-1
2018/05/01  15:17:27.898161	-1.592153E-1
2018/05/01  15:17:27.898163	-1.590865E-1
2018/05/01  15:17:27.898165	-1.590221E-1
2018/05/01  15:17:27.898167	-1.591509E-1
2018/05/01  15:17:27.898169	-1.592153E-1
2018/05/01  15:17:27.898171	-1.592153E-1
2018/05/01  15:17:27.898173	-1.590543E-1
2018/05/01  15:17:27.898175	-1.592153E-1
2018/05/01  15:17:27.898177	-1.592797E-1
2018/05/01  15:17:27.898179	-1.592153E-1
2018/05/01  15:17:27.898181	-1.590221E-1
2018/05/01  15:17:27.898183	-1.591831E-1
2018/05/01  15:17:27.898185	-1.592797E-1
2018/05/01  15:17:27.898187	-1.592153E-1
2018/05/01  15:17:27.898189	-1.590865E-1
2018/05/01  15:17:27.898191	-1.592153E-1
2018/05/01  15:17:27.898193	-1.592475E-1
2018/05/01  15:17:27.898195	-1.591831E-1
2018/05/01  15:17:27.898197	-1.590543E-1
2018/05/01  15:17:27.898199	-1.591831E-1
2018/05/01  15:17:27.898201	-1.592797E-1
2018/05/01  15:17:27.898203	-1.590221E-1
2018/05/01  15:17:27.898205	-1.590221E-1
2018/05/01  15:17:27.898207	-1.591831E-1
2018/05/01  15:17:27.898209	-1.592475E-1
2018/05/01  15:17:27.898211	-1.591831E-1
2018/05/01  15:17:27.898213	-1.590543E-1
2018/05/01  15:17:27.898215	-1.592153E-1
2018/05/01  15:17:27.898217	-1.592475E-1
2018/05/01  15:17:27.898219	-1.592153E-1
2018/05/01  15:17:27.898221	-1.590865E-1
2018/05/01  15:17:27.898223	-1.590543E-1
2018/05/01  15:17:27.898225	-1.592153E-1
2018/05/01  15:17:27.898227	-1.591831E-1
2018/05/01  15:17:27.898229	-1.590543E-1
2018/05/01  15:17:27.898231	-1.591187E-1
2018/05/01  15:17:27.898233	-1.592797E-1
2018/05/01  15:17:27.898235	-1.592153E-1
2018/05/01  15:17:27.898237	-1.590865E-1
2018/05/01  15:17:27.898239	-1.591187E-1
2018/05/01  15:17:27.898241	-1.593119E-1
2018/05/01  15:17:27.898243	-1.591187E-1
2018/05/01  15:17:27.898245	-1.590221E-1
2018/05/01  15:17:27.898247	-1.591187E-1
2018/05/01  15:17:27.898249	-1.592475E-1
2018/05/01  15:17:27.898251	-1.591187E-1
2018/05/01  15:17:27.898253	-1.590865E-1
2018/05/01  15:17:27.898255	-1.592153E-1
2018/05/01  15:17:27.898257	-1.593441E-1
2018/05/01  15:17:27.898259	-1.591509E-1
2018/05/01  15:17:27.898261	-1.590865E-1
2018/05/01  15:17:27.898263	-1.591509E-1
2018/05/01  15:17:27.898265	-1.592797E-1
2018/05/01  15:17:27.898267	-1.591509E-1
2018/05/01  15:17:27.898269	-1.590543E-1
2018/05/01  15:17:27.898271	-1.591509E-1
2018/05/01  15:17:27.898273	-1.592797E-1
2018/05/01  15:17:27.898275	-1.591509E-1
2018/05/01  15:17:27.898277	-1.591831E-1
2018/05/01  15:17:27.898279	-1.592475E-1
2018/05/01  15:17:27.898281	-1.591187E-1
2018/05/01  15:17:27.898283	-1.591187E-1
2018/05/01  15:17:27.898285	-1.591187E-1
2018/05/01  15:17:27.898287	-1.591831E-1
2018/05/01  15:17:27.898289	-1.592153E-1
2018/05/01  15:17:27.898291	-1.591187E-1
2018/05/01  15:17:27.898293	-1.591509E-1
2018/05/01  15:17:27.898295	-1.591831E-1
2018/05/01  15:17:27.898297	-1.591831E-1
2018/05/01  15:17:27.898299	-1.591509E-1
2018/05/01  15:17:27.898301	-1.589577E-1
2018/05/01  15:17:27.898303	-1.590865E-1
2018/05/01  15:17:27.898305	-1.592797E-1
2018/05/01  15:17:27.898307	-1.590865E-1
2018/05/01  15:17:27.898309	-1.590865E-1
2018/05/01  15:17:27.898311	-1.591187E-1
2018/05/01  15:17:27.898313	-1.592475E-1
2018/05/01  15:17:27.898315	-1.592153E-1
2018/05/01  15:17:27.898317	-1.589577E-1
2018/05/01  15:17:27.898319	-1.591509E-1
2018/05/01  15:17:27.898321	-1.592797E-1
2018/05/01  15:17:27.898323	-1.591187E-1
2018/05/01  15:17:27.898325	-1.591187E-1
2018/05/01  15:17:27.898327	-1.591831E-1
2018/05/01  15:17:27.898329	-1.592153E-1
2018/05/01  15:17:27.898331	-1.591831E-1
2018/05/01  15:17:27.898333	-1.591187E-1
2018/05/01  15:17:27.898335	-1.592153E-1
2018/05/01  15:17:27.898337	-1.593441E-1
2018/05/01  15:17:27.898339	-1.591509E-1
2018/05/01  15:17:27.898341	-1.590865E-1
2018/05/01  15:17:27.898343	-1.591187E-1
2018/05/01  15:17:27.898345	-1.592475E-1
2018/05/01  15:17:27.898347	-1.592475E-1
2018/05/01  15:17:27.898349	-1.590543E-1
2018/05/01  15:17:27.898351	-1.591831E-1
2018/05/01  15:17:27.898353	-1.592475E-1
2018/05/01  15:17:27.898355	-1.591187E-1
2018/05/01  15:17:27.898357	-1.590865E-1
2018/05/01  15:17:27.898359	-1.591831E-1
2018/05/01  15:17:27.898361	-1.592475E-1
2018/05/01  15:17:27.898363	-1.591509E-1
2018/05/01  15:17:27.898365	-1.591187E-1
2018/05/01  15:17:27.898367	-1.591831E-1
2018/05/01  15:17:27.898369	-1.592797E-1
2018/05/01  15:17:27.898371	-1.592153E-1
2018/05/01  15:17:27.898373	-1.590865E-1
2018/05/01  15:17:27.898375	-1.591831E-1
2018/05/01  15:17:27.898377	-1.592475E-1
2018/05/01  15:17:27.898379	-1.591187E-1
2018/05/01  15:17:27.898381	-1.590543E-1
2018/05/01  15:17:27.898383	-1.592153E-1
2018/05/01  15:17:27.898385	-1.592797E-1
2018/05/01  15:17:27.898387	-1.591187E-1
