waveform	Ch0	
t0	2018/05/01  14:55:50.795633	
delta t	8.000000E-7	

time[0]	Ch0
2018/05/01  14:55:50.795946	-7.145948E-2
2018/05/01  14:55:50.795946	-6.935112E-2
2018/05/01  14:55:50.795947	-6.730713E-2
2018/05/01  14:55:50.795948	-6.535971E-2
2018/05/01  14:55:50.795949	-6.336401E-2
2018/05/01  14:55:50.795950	-6.120736E-2
2018/05/01  14:55:50.795950	-5.924385E-2
2018/05/01  14:55:50.795951	-5.721596E-2
2018/05/01  14:55:50.795952	-5.515587E-2
2018/05/01  14:55:50.795953	-5.309579E-2
2018/05/01  14:55:50.795954	-5.105181E-2
2018/05/01  14:55:50.795954	-4.897563E-2
2018/05/01  14:55:50.795955	-4.691555E-2
2018/05/01  14:55:50.795956	-4.491984E-2
2018/05/01  14:55:50.795957	-4.281148E-2
2018/05/01  14:55:50.795958	-4.076749E-2
2018/05/01  14:55:50.795958	-3.867522E-2
2018/05/01  14:55:50.795959	-3.659904E-2
2018/05/01  14:55:50.795960	-3.453896E-2
2018/05/01  14:55:50.795961	-3.249497E-2
2018/05/01  14:55:50.795962	-3.040270E-2
2018/05/01  14:55:50.795962	-2.835871E-2
2018/05/01  14:55:50.795963	-2.631472E-2
2018/05/01  14:55:50.795964	-2.423855E-2
2018/05/01  14:55:50.795965	-2.216237E-2
2018/05/01  14:55:50.795966	-2.011838E-2
2018/05/01  14:55:50.795966	-1.797782E-2
2018/05/01  14:55:50.795967	-1.598212E-2
2018/05/01  14:55:50.795968	-1.388984E-2
2018/05/01  14:55:50.795969	-1.189414E-2
2018/05/01  14:55:50.795970	-9.801864E-3
2018/05/01  14:55:50.795970	-7.741779E-3
2018/05/01  14:55:50.795971	-5.697789E-3
2018/05/01  14:55:50.795972	-3.637703E-3
2018/05/01  14:55:50.795973	-1.625901E-3
2018/05/01  14:55:50.795974	4.824677E-4
2018/05/01  14:55:50.795974	2.478176E-3
2018/05/01  14:55:50.795975	4.506073E-3
2018/05/01  14:55:50.795976	6.501782E-3
2018/05/01  14:55:50.795977	8.610152E-3
2018/05/01  14:55:50.795978	1.060586E-2
2018/05/01  14:55:50.795978	1.261767E-2
2018/05/01  14:55:50.795979	1.466166E-2
2018/05/01  14:55:50.795980	1.667346E-2
2018/05/01  14:55:50.795981	1.870136E-2
2018/05/01  14:55:50.795982	2.064879E-2
2018/05/01  14:55:50.795982	2.264450E-2
2018/05/01  14:55:50.795983	2.468849E-2
2018/05/01  14:55:50.795984	2.663592E-2
2018/05/01  14:55:50.795985	2.866382E-2
2018/05/01  14:55:50.795986	3.056297E-2
2018/05/01  14:55:50.795986	3.260696E-2
2018/05/01  14:55:50.795987	3.460268E-2
2018/05/01  14:55:50.795988	3.648573E-2
2018/05/01  14:55:50.795989	3.846535E-2
2018/05/01  14:55:50.795990	4.041278E-2
2018/05/01  14:55:50.795990	4.236021E-2
2018/05/01  14:55:50.795991	4.429154E-2
2018/05/01  14:55:50.795992	4.623897E-2
2018/05/01  14:55:50.795993	4.807374E-2
2018/05/01  14:55:50.795994	5.000508E-2
2018/05/01  14:55:50.795994	5.190423E-2
2018/05/01  14:55:50.795995	5.381947E-2
2018/05/01  14:55:50.795996	5.573472E-2
2018/05/01  14:55:50.795997	5.760168E-2
2018/05/01  14:55:50.795998	5.945254E-2
2018/05/01  14:55:50.795998	6.131950E-2
2018/05/01  14:55:50.795999	6.321866E-2
2018/05/01  14:55:50.796000	6.498905E-2
2018/05/01  14:55:50.796001	6.685601E-2
2018/05/01  14:55:50.796002	6.870688E-2
2018/05/01  14:55:50.796002	7.046118E-2
2018/05/01  14:55:50.796003	7.234424E-2
2018/05/01  14:55:50.796004	7.413073E-2
2018/05/01  14:55:50.796005	7.590113E-2
2018/05/01  14:55:50.796006	7.776809E-2
2018/05/01  14:55:50.796006	7.953849E-2
2018/05/01  14:55:50.796007	8.130889E-2
2018/05/01  14:55:50.796008	8.306319E-2
2018/05/01  14:55:50.796009	8.483359E-2
2018/05/01  14:55:50.796010	8.650742E-2
2018/05/01  14:55:50.796010	8.826172E-2
2018/05/01  14:55:50.796011	8.996775E-2
2018/05/01  14:55:50.796012	9.165767E-2
2018/05/01  14:55:50.796013	9.334760E-2
2018/05/01  14:55:50.796014	9.516628E-2
2018/05/01  14:55:50.796014	9.675964E-2
2018/05/01  14:55:50.796015	9.846567E-2
2018/05/01  14:55:50.796016	1.000912E-1
2018/05/01  14:55:50.796017	1.018133E-1
2018/05/01  14:55:50.796018	1.033906E-1
2018/05/01  14:55:50.796018	1.050322E-1
2018/05/01  14:55:50.796019	1.065773E-1
2018/05/01  14:55:50.796020	1.082351E-1
2018/05/01  14:55:50.796021	1.097962E-1
2018/05/01  14:55:50.796022	1.115023E-1
2018/05/01  14:55:50.796022	1.129347E-1
2018/05/01  14:55:50.796023	1.146246E-1
2018/05/01  14:55:50.796024	1.161858E-1
2018/05/01  14:55:50.796025	1.177148E-1
2018/05/01  14:55:50.796026	1.191311E-1
2018/05/01  14:55:50.796026	1.208049E-1
2018/05/01  14:55:50.796027	1.221891E-1
2018/05/01  14:55:50.796028	1.238146E-1
2018/05/01  14:55:50.796029	1.252149E-1
2018/05/01  14:55:50.796030	1.267278E-1
2018/05/01  14:55:50.796030	1.281763E-1
2018/05/01  14:55:50.796031	1.296731E-1
2018/05/01  14:55:50.796032	1.310733E-1
2018/05/01  14:55:50.796033	1.325701E-1
2018/05/01  14:55:50.796034	1.338738E-1
2018/05/01  14:55:50.796034	1.353706E-1
2018/05/01  14:55:50.796035	1.367869E-1
2018/05/01  14:55:50.796036	1.382193E-1
2018/05/01  14:55:50.796037	1.395230E-1
2018/05/01  14:55:50.796038	1.409232E-1
2018/05/01  14:55:50.796038	1.423395E-1
2018/05/01  14:55:50.796039	1.436432E-1
2018/05/01  14:55:50.796040	1.448825E-1
2018/05/01  14:55:50.796041	1.462988E-1
2018/05/01  14:55:50.796042	1.476830E-1
2018/05/01  14:55:50.796042	1.488740E-1
2018/05/01  14:55:50.796043	1.502581E-1
2018/05/01  14:55:50.796044	1.514330E-1
2018/05/01  14:55:50.796045	1.527367E-1
2018/05/01  14:55:50.796046	1.539921E-1
2018/05/01  14:55:50.796046	1.552636E-1
2018/05/01  14:55:50.796047	1.564868E-1
2018/05/01  14:55:50.796048	1.577743E-1
2018/05/01  14:55:50.796049	1.588849E-1
2018/05/01  14:55:50.796050	1.601081E-1
2018/05/01  14:55:50.796050	1.612991E-1
2018/05/01  14:55:50.796051	1.624418E-1
2018/05/01  14:55:50.796052	1.636328E-1
2018/05/01  14:55:50.796053	1.648882E-1
2018/05/01  14:55:50.796054	1.658861E-1
2018/05/01  14:55:50.796054	1.669805E-1
2018/05/01  14:55:50.796055	1.681876E-1
2018/05/01  14:55:50.796056	1.692338E-1
2018/05/01  14:55:50.796057	1.703121E-1
2018/05/01  14:55:50.796058	1.715514E-1
2018/05/01  14:55:50.796058	1.725171E-1
2018/05/01  14:55:50.796059	1.735632E-1
2018/05/01  14:55:50.796060	1.746577E-1
2018/05/01  14:55:50.796061	1.756877E-1
2018/05/01  14:55:50.796062	1.766856E-1
2018/05/01  14:55:50.796062	1.777157E-1
2018/05/01  14:55:50.796063	1.787136E-1
2018/05/01  14:55:50.796064	1.796310E-1
2018/05/01  14:55:50.796065	1.807415E-1
2018/05/01  14:55:50.796066	1.816750E-1
2018/05/01  14:55:50.796066	1.825763E-1
2018/05/01  14:55:50.796067	1.835259E-1
2018/05/01  14:55:50.796068	1.845238E-1
2018/05/01  14:55:50.796069	1.853446E-1
2018/05/01  14:55:50.796070	1.863747E-1
2018/05/01  14:55:50.796070	1.872277E-1
2018/05/01  14:55:50.796071	1.881290E-1
2018/05/01  14:55:50.796072	1.889659E-1
2018/05/01  14:55:50.796073	1.898672E-1
2018/05/01  14:55:50.796074	1.907041E-1
2018/05/01  14:55:50.796074	1.916215E-1
2018/05/01  14:55:50.796075	1.924263E-1
